"SubjectID","Activity","variable","mean"
9,"WALKING_UPSTAIRS","tBodyGyro-std()-Y",-0.762646335363636
9,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.733420969909091
9,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-X",-0.0936309794454546
9,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Y",-0.0480033843943182
9,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0136695693772727
9,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-X",-0.793534494772727
9,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Y",-0.850985896818182
9,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-Z",-0.819724458636364
9,"WALKING_UPSTAIRS","tBodyAccMag-mean()",-0.681680618659091
9,"WALKING_UPSTAIRS","tBodyAccMag-std()",-0.719607054204545
9,"WALKING_UPSTAIRS","tGravityAccMag-mean()",-0.681680618659091
9,"WALKING_UPSTAIRS","tGravityAccMag-std()",-0.719607054204545
9,"WALKING_UPSTAIRS","tBodyAccJerkMag-mean()",-0.751256323431818
9,"WALKING_UPSTAIRS","tBodyAccJerkMag-std()",-0.7347419685
9,"WALKING_UPSTAIRS","tBodyGyroMag-mean()",-0.707076355840909
9,"WALKING_UPSTAIRS","tBodyGyroMag-std()",-0.733557438886364
9,"WALKING_UPSTAIRS","tBodyGyroJerkMag-mean()",-0.832916584772727
9,"WALKING_UPSTAIRS","tBodyGyroJerkMag-std()",-0.842654250454545
9,"WALKING_UPSTAIRS","fBodyAcc-mean()-X",-0.742039409929545
9,"WALKING_UPSTAIRS","fBodyAcc-mean()-Y",-0.660309380795455
9,"WALKING_UPSTAIRS","fBodyAcc-mean()-Z",-0.758181739136364
9,"WALKING_UPSTAIRS","fBodyAcc-std()-X",-0.735490426704545
9,"WALKING_UPSTAIRS","fBodyAcc-std()-Y",-0.651567334356818
9,"WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.708850222834091
9,"WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.200844868931818
9,"WALKING_UPSTAIRS","fBodyAcc-meanFreq()-Y",0.0302628403545455
9,"WALKING_UPSTAIRS","fBodyAcc-meanFreq()-Z",0.009322947825
9,"WALKING_UPSTAIRS","fBodyAccJerk-mean()-X",-0.760484781386364
9,"WALKING_UPSTAIRS","fBodyAccJerk-mean()-Y",-0.723175079886364
9,"WALKING_UPSTAIRS","fBodyAccJerk-mean()-Z",-0.814403296545455
9,"WALKING_UPSTAIRS","fBodyAccJerk-std()-X",-0.757669529795455
9,"WALKING_UPSTAIRS","fBodyAccJerk-std()-Y",-0.721651800704545
9,"WALKING_UPSTAIRS","fBodyAccJerk-std()-Z",-0.837273855
9,"WALKING_UPSTAIRS","fBodyAccJerk-meanFreq()-X",0.0184688198636364
9,"WALKING_UPSTAIRS","fBodyAccJerk-meanFreq()-Y",-0.108280540497727
9,"WALKING_UPSTAIRS","fBodyAccJerk-meanFreq()-Z",-0.118794299727273
9,"WALKING_UPSTAIRS","fBodyGyro-mean()-X",-0.765598390909091
9,"WALKING_UPSTAIRS","fBodyGyro-mean()-Y",-0.786300295454545
9,"WALKING_UPSTAIRS","fBodyGyro-mean()-Z",-0.725651149545455
9,"WALKING_UPSTAIRS","fBodyGyro-std()-X",-0.827818303181818
9,"WALKING_UPSTAIRS","fBodyGyro-std()-Y",-0.753060610973409
9,"WALKING_UPSTAIRS","fBodyGyro-std()-Z",-0.762137956363636
9,"WALKING_UPSTAIRS","fBodyGyro-meanFreq()-X",-0.0500168023736364
9,"WALKING_UPSTAIRS","fBodyGyro-meanFreq()-Y",-0.173630340590909
9,"WALKING_UPSTAIRS","fBodyGyro-meanFreq()-Z",-0.0557821670409091
9,"WALKING_UPSTAIRS","fBodyAccMag-mean()",-0.718924991318182
9,"WALKING_UPSTAIRS","fBodyAccMag-std()",-0.764730332306818
9,"WALKING_UPSTAIRS","fBodyAccMag-meanFreq()",0.0240116698772727
9,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-mean()",-0.731507495522727
9,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-std()",-0.740369997836364
9,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag-meanFreq()",0.207290167540841
9,"WALKING_UPSTAIRS","fBodyBodyGyroMag-mean()",-0.772285632954545
9,"WALKING_UPSTAIRS","fBodyBodyGyroMag-std()",-0.7557204325
9,"WALKING_UPSTAIRS","fBodyBodyGyroMag-meanFreq()",-0.0791877080186591
9,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-mean()",-0.847522068181818
9,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-std()",-0.847856307954545
9,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag-meanFreq()",0.117739240540909
9,"WALKING_UPSTAIRS","angle(tBodyAccMean,gravity)",0.0731923916561364
9,"WALKING_UPSTAIRS","angle(tBodyAccJerkMean),gravityMean)",0.0026449714
9,"WALKING_UPSTAIRS","angle(tBodyGyroMean,gravityMean)",0.131795343577273
9,"WALKING_UPSTAIRS","angle(tBodyGyroJerkMean,gravityMean)",0.0668201248977273
9,"WALKING_UPSTAIRS","angle(X,gravityMean)",-0.329602218363636
9,"WALKING_UPSTAIRS","angle(Y,gravityMean)",-0.000389945613636364
9,"WALKING_UPSTAIRS","angle(Z,gravityMean)",-0.0973501660909091
10,"LAYING","tBodyAcc-mean()-X",0.268187796285714
10,"LAYING","tBodyAcc-mean()-Y",-0.0190058003714286
10,"LAYING","tBodyAcc-mean()-Z",-0.1109481644
10,"LAYING","tBodyAcc-std()-X",-0.775504017457143
10,"LAYING","tBodyAcc-std()-Y",-0.694791037714286
10,"LAYING","tBodyAcc-std()-Z",-0.748343375
10,"LAYING","tGravityAcc-mean()-X",0.505184261057143
10,"LAYING","tGravityAcc-mean()-Y",0.188003617214286
10,"LAYING","tGravityAcc-mean()-Z",0.163281054525714
10,"LAYING","tGravityAcc-std()-X",-0.980330219714286
10,"LAYING","tGravityAcc-std()-Y",-0.973718583714286
10,"LAYING","tGravityAcc-std()-Z",-0.966265453428571
10,"LAYING","tBodyAccJerk-mean()-X",0.0844783198571429
10,"LAYING","tBodyAccJerk-mean()-Y",-0.0278553004740286
10,"LAYING","tBodyAccJerk-mean()-Z",-0.0139306208142857
10,"LAYING","tBodyAccJerk-std()-X",-0.780710919514286
10,"LAYING","tBodyAccJerk-std()-Y",-0.75100061
10,"LAYING","tBodyAccJerk-std()-Z",-0.839950334114286
10,"LAYING","tBodyGyro-mean()-X",-0.0533006234971429
10,"LAYING","tBodyGyro-mean()-Y",-0.0680459537142857
10,"LAYING","tBodyGyro-mean()-Z",0.0990748314
10,"LAYING","tBodyGyro-std()-X",-0.790459056428571
10,"LAYING","tBodyGyro-std()-Y",-0.799322127628571
10,"LAYING","tBodyGyro-std()-Z",-0.781893834514286
10,"LAYING","tBodyGyroJerk-mean()-X",-0.111142277168571
10,"LAYING","tBodyGyroJerk-mean()-Y",-0.0446951895685714
10,"LAYING","tBodyGyroJerk-mean()-Z",-0.084708711932
10,"LAYING","tBodyGyroJerk-std()-X",-0.828867986571429
10,"LAYING","tBodyGyroJerk-std()-Y",-0.860901854571429
10,"LAYING","tBodyGyroJerk-std()-Z",-0.826600320571429
10,"LAYING","tBodyAccMag-mean()",-0.728729240542857
10,"LAYING","tBodyAccMag-std()",-0.765841205142857
10,"LAYING","tGravityAccMag-mean()",-0.728729240542857
10,"LAYING","tGravityAccMag-std()",-0.765841205142857
10,"LAYING","tBodyAccJerkMag-mean()",-0.777786007942857
10,"LAYING","tBodyAccJerkMag-std()",-0.771925356485714
10,"LAYING","tBodyGyroMag-mean()",-0.747282603285714
10,"LAYING","tBodyGyroMag-std()",-0.756868361742857
10,"LAYING","tBodyGyroJerkMag-mean()",-0.844114185828571
10,"LAYING","tBodyGyroJerkMag-std()",-0.856247558857143
10,"LAYING","fBodyAcc-mean()-X",-0.782256172914286
10,"LAYING","fBodyAcc-mean()-Y",-0.706806178
10,"LAYING","fBodyAcc-mean()-Z",-0.779556816028571
10,"LAYING","fBodyAcc-std()-X",-0.773864889371429
10,"LAYING","fBodyAcc-std()-Y",-0.708243468457143
10,"LAYING","fBodyAcc-std()-Z",-0.751769682771429
10,"LAYING","fBodyAcc-meanFreq()-X",-0.130226618914286
10,"LAYING","fBodyAcc-meanFreq()-Y",0.0721861573685714
10,"LAYING","fBodyAcc-meanFreq()-Z",0.11795809682
10,"LAYING","fBodyAccJerk-mean()-X",-0.792983629431429
10,"LAYING","fBodyAccJerk-mean()-Y",-0.763448782
10,"LAYING","fBodyAccJerk-mean()-Z",-0.828576285142857
10,"LAYING","fBodyAccJerk-std()-X",-0.788094973171429
10,"LAYING","fBodyAccJerk-std()-Y",-0.755156546285714
10,"LAYING","fBodyAccJerk-std()-Z",-0.849906117885714
10,"LAYING","fBodyAccJerk-meanFreq()-X",0.0672828765571429
10,"LAYING","fBodyAccJerk-meanFreq()-Y",-0.115270370434286
10,"LAYING","fBodyAccJerk-meanFreq()-Z",-0.0674239475142857
10,"LAYING","fBodyGyro-mean()-X",-0.776982701371429
10,"LAYING","fBodyGyro-mean()-Y",-0.814146858571429
10,"LAYING","fBodyGyro-mean()-Z",-0.778217628085714
10,"LAYING","fBodyGyro-std()-X",-0.797498954428571
10,"LAYING","fBodyGyro-std()-Y",-0.7931515814
10,"LAYING","fBodyGyro-std()-Z",-0.803532787714286
10,"LAYING","fBodyGyro-meanFreq()-X",-0.151537644285714
10,"LAYING","fBodyGyro-meanFreq()-Y",-0.170073941237143
10,"LAYING","fBodyGyro-meanFreq()-Z",-0.0401679163714286
10,"LAYING","fBodyAccMag-mean()",-0.755222344285714
10,"LAYING","fBodyAccMag-std()",-0.808427950857143
10,"LAYING","fBodyAccMag-meanFreq()",0.125834275485714
10,"LAYING","fBodyBodyAccJerkMag-mean()",-0.767466486485714
10,"LAYING","fBodyBodyAccJerkMag-std()",-0.778790309451429
10,"LAYING","fBodyBodyAccJerkMag-meanFreq()",0.234603084885714
10,"LAYING","fBodyBodyGyroMag-mean()",-0.7962117228
10,"LAYING","fBodyBodyGyroMag-std()",-0.775846918
10,"LAYING","fBodyBodyGyroMag-meanFreq()",-0.142813413862857
10,"LAYING","fBodyBodyGyroJerkMag-mean()",-0.8595721532
10,"LAYING","fBodyBodyGyroJerkMag-std()",-0.86210988
10,"LAYING","fBodyBodyGyroJerkMag-meanFreq()",0.156806329725714
10,"LAYING","angle(tBodyAccMean,gravity)",0.0515344105234286
10,"LAYING","angle(tBodyAccJerkMean),gravityMean)",0.0421490616857143
10,"LAYING","angle(tBodyGyroMean,gravityMean)",0.106846692305714
10,"LAYING","angle(tBodyGyroJerkMean,gravityMean)",0.0928391566114286
10,"LAYING","angle(X,gravityMean)",-0.313818777714286
10,"LAYING","angle(Y,gravityMean)",-0.0831786091142857
10,"LAYING","angle(Z,gravityMean)",-0.11722718854
10,"SITTING","tBodyAcc-mean()-X",0.268277033181818
10,"SITTING","tBodyAcc-mean()-Y",-0.0214256361638636
10,"SITTING","tBodyAcc-mean()-Z",-0.106588836681818
10,"SITTING","tBodyAcc-std()-X",-0.844652762954545
10,"SITTING","tBodyAcc-std()-Y",-0.742731488954545
10,"SITTING","tBodyAcc-std()-Z",-0.776521337386364
10,"SITTING","tGravityAcc-mean()-X",0.477798776363636
10,"SITTING","tGravityAcc-mean()-Y",0.130777769636364
10,"SITTING","tGravityAcc-mean()-Z",0.195175985177273
10,"SITTING","tGravityAcc-std()-X",-0.976912378181818
10,"SITTING","tGravityAcc-std()-Y",-0.956221969318182
10,"SITTING","tGravityAcc-std()-Z",-0.941176222045455
10,"SITTING","tBodyAccJerk-mean()-X",0.0961125270275
10,"SITTING","tBodyAccJerk-mean()-Y",0.0218459098918864
10,"SITTING","tBodyAccJerk-mean()-Z",-0.0328066938068182
10,"SITTING","tBodyAccJerk-std()-X",-0.840361411136364
10,"SITTING","tBodyAccJerk-std()-Y",-0.799756486863636
10,"SITTING","tBodyAccJerk-std()-Z",-0.861003930227273
10,"SITTING","tBodyGyro-mean()-X",-0.0260547032613636
10,"SITTING","tBodyGyro-mean()-Y",-0.0671641434545455
10,"SITTING","tBodyGyro-mean()-Z",0.0859285528875
10,"SITTING","tBodyGyro-std()-X",-0.861180415681818
10,"SITTING","tBodyGyro-std()-Y",-0.829444821295454
10,"SITTING","tBodyGyro-std()-Z",-0.807253212272727
10,"SITTING","tBodyGyroJerk-mean()-X",-0.118439057931818
10,"SITTING","tBodyGyroJerk-mean()-Y",-0.0537946953704545
10,"SITTING","tBodyGyroJerk-mean()-Z",-0.0632171825409091
10,"SITTING","tBodyGyroJerk-std()-X",-0.855666708863636
10,"SITTING","tBodyGyroJerk-std()-Y",-0.861921873590909
10,"SITTING","tBodyGyroJerk-std()-Z",-0.870095161136364
10,"SITTING","tBodyAccMag-mean()",-0.785413299795455
10,"SITTING","tBodyAccMag-std()",-0.804549291363636
10,"SITTING","tGravityAccMag-mean()",-0.785413299795455
10,"SITTING","tGravityAccMag-std()",-0.804549291363636
10,"SITTING","tBodyAccJerkMag-mean()",-0.829395158659091
10,"SITTING","tBodyAccJerkMag-std()",-0.812477452563636
10,"SITTING","tBodyGyroMag-mean()",-0.799353955181818
10,"SITTING","tBodyGyroMag-std()",-0.799335353727273
10,"SITTING","tBodyGyroJerkMag-mean()",-0.865462717772727
10,"SITTING","tBodyGyroJerkMag-std()",-0.851594372613636
10,"SITTING","fBodyAcc-mean()-X",-0.843299858409091
10,"SITTING","fBodyAcc-mean()-Y",-0.763973248443182
10,"SITTING","fBodyAcc-mean()-Z",-0.808192593097727
10,"SITTING","fBodyAcc-std()-X",-0.845881615681818
10,"SITTING","fBodyAcc-std()-Y",-0.748989630659091
10,"SITTING","fBodyAcc-std()-Z",-0.778117028727273
10,"SITTING","fBodyAcc-meanFreq()-X",-0.202092161513636
10,"SITTING","fBodyAcc-meanFreq()-Y",-0.00614567095886364
10,"SITTING","fBodyAcc-meanFreq()-Z",0.0383708981288636
10,"SITTING","fBodyAccJerk-mean()-X",-0.848577752954545
10,"SITTING","fBodyAccJerk-mean()-Y",-0.815853498181818
10,"SITTING","fBodyAccJerk-mean()-Z",-0.853411312386364
10,"SITTING","fBodyAccJerk-std()-X",-0.846302017045454
10,"SITTING","fBodyAccJerk-std()-Y",-0.796526276663636
10,"SITTING","fBodyAccJerk-std()-Z",-0.867978459697727
10,"SITTING","fBodyAccJerk-meanFreq()-X",0.0728899586204546
10,"SITTING","fBodyAccJerk-meanFreq()-Y",-0.160236182931818
10,"SITTING","fBodyAccJerk-meanFreq()-Z",-0.0670233487847727
10,"SITTING","fBodyGyro-mean()-X",-0.832923141818182
10,"SITTING","fBodyGyro-mean()-Y",-0.8369171265
10,"SITTING","fBodyGyro-mean()-Z",-0.812386843863636
10,"SITTING","fBodyGyro-std()-X",-0.871388453181818
10,"SITTING","fBodyGyro-std()-Y",-0.827231737465909
10,"SITTING","fBodyGyro-std()-Z",-0.823983216363636
10,"SITTING","fBodyGyro-meanFreq()-X",-0.146654878886364
10,"SITTING","fBodyGyro-meanFreq()-Y",-0.2199776216
10,"SITTING","fBodyGyro-meanFreq()-Z",-0.0527023371363636
10,"SITTING","fBodyAccMag-mean()",-0.806846939340909
10,"SITTING","fBodyAccMag-std()",-0.835097423409091
10,"SITTING","fBodyAccMag-meanFreq()",-0.00652470015
10,"SITTING","fBodyBodyAccJerkMag-mean()",-0.814321022522727
10,"SITTING","fBodyBodyAccJerkMag-std()",-0.810418603613636
10,"SITTING","fBodyBodyAccJerkMag-meanFreq()",0.208985172422727
10,"SITTING","fBodyBodyGyroMag-mean()",-0.822517126909091
10,"SITTING","fBodyBodyGyroMag-std()",-0.822158999113636
10,"SITTING","fBodyBodyGyroMag-meanFreq()",-0.0922899221204545
10,"SITTING","fBodyBodyGyroJerkMag-mean()",-0.859070242295455
10,"SITTING","fBodyBodyGyroJerkMag-std()",-0.852267028409091
10,"SITTING","fBodyBodyGyroJerkMag-meanFreq()",0.0821833600590909
10,"SITTING","angle(tBodyAccMean,gravity)",0.0339844833136364
10,"SITTING","angle(tBodyAccJerkMean),gravityMean)",-0.0374935813270455
10,"SITTING","angle(tBodyGyroMean,gravityMean)",0.0517028793772727
10,"SITTING","angle(tBodyGyroJerkMean,gravityMean)",0.0865536778181818
10,"SITTING","angle(X,gravityMean)",-0.314896310227273
10,"SITTING","angle(Y,gravityMean)",-0.0366454673863636
10,"SITTING","angle(Z,gravityMean)",-0.142195244204545
10,"STANDING","tBodyAcc-mean()-X",0.268365972435897
10,"STANDING","tBodyAcc-mean()-Y",-0.0197641183051282
10,"STANDING","tBodyAcc-mean()-Z",-0.109576428987179
10,"STANDING","tBodyAcc-std()-X",-0.669418601641026
10,"STANDING","tBodyAcc-std()-Y",-0.567193973884615
10,"STANDING","tBodyAcc-std()-Z",-0.628580617333333
10,"STANDING","tGravityAcc-mean()-X",0.633084246282051
10,"STANDING","tGravityAcc-mean()-Y",0.0325711623205128
10,"STANDING","tGravityAcc-mean()-Z",0.073749623775641
10,"STANDING","tGravityAcc-std()-X",-0.976687598974359
10,"STANDING","tGravityAcc-std()-Y",-0.964067226282051
10,"STANDING","tGravityAcc-std()-Z",-0.954465003076923
10,"STANDING","tBodyAccJerk-mean()-X",0.0865128923807692
10,"STANDING","tBodyAccJerk-mean()-Y",-0.00648351032564103
10,"STANDING","tBodyAccJerk-mean()-Z",-0.0235685286689359
10,"STANDING","tBodyAccJerk-std()-X",-0.687760732435897
10,"STANDING","tBodyAccJerk-std()-Y",-0.646594173379487
10,"STANDING","tBodyAccJerk-std()-Z",-0.777670170987179
10,"STANDING","tBodyGyro-mean()-X",-0.0261066279628205
10,"STANDING","tBodyGyro-mean()-Y",-0.0790665362782051
10,"STANDING","tBodyGyro-mean()-Z",0.0797557287333333
10,"STANDING","tBodyGyro-std()-X",-0.747143423974359
10,"STANDING","tBodyGyro-std()-Y",-0.701312174679487
10,"STANDING","tBodyGyro-std()-Z",-0.667578602705128
10,"STANDING","tBodyGyroJerk-mean()-X",-0.0995863884134231
10,"STANDING","tBodyGyroJerk-mean()-Y",-0.0419869701858974
10,"STANDING","tBodyGyroJerk-mean()-Z",-0.0474814806
10,"STANDING","tBodyGyroJerk-std()-X",-0.763776725858974
10,"STANDING","tBodyGyroJerk-std()-Y",-0.796176937435897
10,"STANDING","tBodyGyroJerk-std()-Z",-0.767999502282051
10,"STANDING","tBodyAccMag-mean()",-0.605635867628205
10,"STANDING","tBodyAccMag-std()",-0.657865796038462
10,"STANDING","tGravityAccMag-mean()",-0.605635867628205
10,"STANDING","tGravityAccMag-std()",-0.657865796038462
10,"STANDING","tBodyAccJerkMag-mean()",-0.684541964679487
10,"STANDING","tBodyAccJerkMag-std()",-0.679671825910256
10,"STANDING","tBodyGyroMag-mean()",-0.642003472910256
10,"STANDING","tBodyGyroMag-std()",-0.699819804833333
10,"STANDING","tBodyGyroJerkMag-mean()",-0.781828873076923
10,"STANDING","tBodyGyroJerkMag-std()",-0.791057575792308
10,"STANDING","fBodyAcc-mean()-X",-0.683040555323077
10,"STANDING","fBodyAcc-mean()-Y",-0.591378099897436
10,"STANDING","fBodyAcc-mean()-Z",-0.686455649941026
10,"STANDING","fBodyAcc-std()-X",-0.66543101604359
10,"STANDING","fBodyAcc-std()-Y",-0.583350898664103
10,"STANDING","fBodyAcc-std()-Z",-0.628490868538462
10,"STANDING","fBodyAcc-meanFreq()-X",-0.165547203019231
10,"STANDING","fBodyAcc-meanFreq()-Y",0.0163123555884615
10,"STANDING","fBodyAcc-meanFreq()-Z",0.0288102750769231
10,"STANDING","fBodyAccJerk-mean()-X",-0.709178693820513
10,"STANDING","fBodyAccJerk-mean()-Y",-0.665848078051282
10,"STANDING","fBodyAccJerk-mean()-Z",-0.761131110423077
10,"STANDING","fBodyAccJerk-std()-X",-0.694429508602564
10,"STANDING","fBodyAccJerk-std()-Y",-0.650645218589744
10,"STANDING","fBodyAccJerk-std()-Z",-0.792950438487179
10,"STANDING","fBodyAccJerk-meanFreq()-X",-0.0395381657025641
10,"STANDING","fBodyAccJerk-meanFreq()-Y",-0.210349344102564
10,"STANDING","fBodyAccJerk-meanFreq()-Z",-0.144174186739744
10,"STANDING","fBodyGyro-mean()-X",-0.707329761228205
10,"STANDING","fBodyGyro-mean()-Y",-0.722645750064103
10,"STANDING","fBodyGyro-mean()-Z",-0.669254839628205
10,"STANDING","fBodyGyro-std()-X",-0.761399829871795
10,"STANDING","fBodyGyro-std()-Y",-0.694201132152051
10,"STANDING","fBodyGyro-std()-Z",-0.698806006794872
10,"STANDING","fBodyGyro-meanFreq()-X",-0.128921158211667
10,"STANDING","fBodyGyro-meanFreq()-Y",-0.179800258269231
10,"STANDING","fBodyGyro-meanFreq()-Z",-0.130338440151667
10,"STANDING","fBodyAccMag-mean()",-0.64852517110641
10,"STANDING","fBodyAccMag-std()",-0.716889658653846
10,"STANDING","fBodyAccMag-meanFreq()",0.0491612766384615
10,"STANDING","fBodyBodyAccJerkMag-mean()",-0.674903151910256
10,"STANDING","fBodyBodyAccJerkMag-std()",-0.688590986602564
10,"STANDING","fBodyBodyAccJerkMag-meanFreq()",0.184629503220513
10,"STANDING","fBodyBodyGyroMag-mean()",-0.724218546307692
10,"STANDING","fBodyBodyGyroMag-std()",-0.737348853974359
10,"STANDING","fBodyBodyGyroMag-meanFreq()",-0.0655525766153846
10,"STANDING","fBodyBodyGyroJerkMag-mean()",-0.792299721961538
10,"STANDING","fBodyBodyGyroJerkMag-std()",-0.804712942820513
10,"STANDING","fBodyBodyGyroJerkMag-meanFreq()",0.120271556445
10,"STANDING","angle(tBodyAccMean,gravity)",0.0661965875410256
10,"STANDING","angle(tBodyAccJerkMean),gravityMean)",-0.00230516676923077
10,"STANDING","angle(tBodyGyroMean,gravityMean)",0.10418466959359
10,"STANDING","angle(tBodyGyroJerkMean,gravityMean)",-0.00312440288461538
10,"STANDING","angle(X,gravityMean)",-0.442414511435897
10,"STANDING","angle(Y,gravityMean)",0.0406272386769231
10,"STANDING","angle(Z,gravityMean)",-0.0407540749910256
10,"WALKING","tBodyAcc-mean()-X",0.267711936097561
10,"WALKING","tBodyAcc-mean()-Y",-0.0220427762829268
10,"WALKING","tBodyAcc-mean()-Z",-0.11034741897561
10,"WALKING","tBodyAcc-std()-X",-0.678998913702439
10,"WALKING","tBodyAcc-std()-Y",-0.601256707878049
10,"WALKING","tBodyAcc-std()-Z",-0.693564845460976
10,"WALKING","tGravityAcc-mean()-X",0.51887340097561
10,"WALKING","tGravityAcc-mean()-Y",0.0654240525609756
10,"WALKING","tGravityAcc-mean()-Z",0.195794850053659
10,"WALKING","tGravityAcc-std()-X",-0.977739136341463
10,"WALKING","tGravityAcc-std()-Y",-0.969854510487805
10,"WALKING","tGravityAcc-std()-Z",-0.958282236341463
10,"WALKING","tBodyAccJerk-mean()-X",0.0635250121390244
10,"WALKING","tBodyAccJerk-mean()-Y",0.0152260073241463
10,"WALKING","tBodyAccJerk-mean()-Z",-0.00588381082902439
10,"WALKING","tBodyAccJerk-std()-X",-0.685879974414634
10,"WALKING","tBodyAccJerk-std()-Y",-0.678017848626829
10,"WALKING","tBodyAccJerk-std()-Z",-0.800792288585366
10,"WALKING","tBodyGyro-mean()-X",-0.0647144247414634
10,"WALKING","tBodyGyro-mean()-Y",-0.068920428097561
10,"WALKING","tBodyGyro-mean()-Z",0.0897242488292683
10,"WALKING","tBodyGyro-std()-X",-0.758620813512195
10,"WALKING","tBodyGyro-std()-Y",-0.760017730595122
10,"WALKING","tBodyGyro-std()-Z",-0.727255396926829
10,"WALKING","tBodyGyroJerk-mean()-X",-0.0878219818463415
10,"WALKING","tBodyGyroJerk-mean()-Y",-0.0648948617207317
10,"WALKING","tBodyGyroJerk-mean()-Z",-0.0573299086756098
10,"WALKING","tBodyGyroJerk-std()-X",-0.774659023268293
10,"WALKING","tBodyGyroJerk-std()-Y",-0.837880322195122
10,"WALKING","tBodyGyroJerk-std()-Z",-0.803986277073171
10,"WALKING","tBodyAccMag-mean()",-0.634467942414634
10,"WALKING","tBodyAccMag-std()",-0.685147027560976
10,"WALKING","tGravityAccMag-mean()",-0.634467942414634
10,"WALKING","tGravityAccMag-std()",-0.685147027560976
10,"WALKING","tBodyAccJerkMag-mean()",-0.698575138902439
10,"WALKING","tBodyAccJerkMag-std()",-0.694732546219512
10,"WALKING","tBodyGyroMag-mean()",-0.686535406917073
10,"WALKING","tBodyGyroMag-std()",-0.704507942439024
10,"WALKING","tBodyGyroJerkMag-mean()",-0.809493164878049
10,"WALKING","tBodyGyroJerkMag-std()",-0.834564165121951
10,"WALKING","fBodyAcc-mean()-X",-0.699319470926829
10,"WALKING","fBodyAcc-mean()-Y",-0.630458005853659
10,"WALKING","fBodyAcc-mean()-Z",-0.732553090887805
10,"WALKING","fBodyAcc-std()-X",-0.672173764592683
10,"WALKING","fBodyAcc-std()-Y",-0.612652448390244
10,"WALKING","fBodyAcc-std()-Z",-0.698799864317073
10,"WALKING","fBodyAcc-meanFreq()-X",-0.237623806765854
10,"WALKING","fBodyAcc-meanFreq()-Y",0.0150929822834146
10,"WALKING","fBodyAcc-meanFreq()-Z",0.076975638097561
10,"WALKING","fBodyAccJerk-mean()-X",-0.704113717853659
10,"WALKING","fBodyAccJerk-mean()-Y",-0.694685777170732
10,"WALKING","fBodyAccJerk-mean()-Z",-0.787461025097561
10,"WALKING","fBodyAccJerk-std()-X",-0.695290151414634
10,"WALKING","fBodyAccJerk-std()-Y",-0.681877916146341
10,"WALKING","fBodyAccJerk-std()-Z",-0.81274414302439
10,"WALKING","fBodyAccJerk-meanFreq()-X",0.00454691913902439
10,"WALKING","fBodyAccJerk-meanFreq()-Y",-0.160693821136585
10,"WALKING","fBodyAccJerk-meanFreq()-Z",-0.0684151383170732
10,"WALKING","fBodyGyro-mean()-X",-0.719101395853659
10,"WALKING","fBodyGyro-mean()-Y",-0.77655226
10,"WALKING","fBodyGyro-mean()-Z",-0.721881939319512
10,"WALKING","fBodyGyro-std()-X",-0.773109948195122
10,"WALKING","fBodyGyro-std()-Y",-0.75478351625122
10,"WALKING","fBodyGyro-std()-Z",-0.755370677560976
10,"WALKING","fBodyGyro-meanFreq()-X",-0.114359931146341
10,"WALKING","fBodyGyro-meanFreq()-Y",-0.179098564756098
10,"WALKING","fBodyGyro-meanFreq()-Z",-0.0179212459268293
10,"WALKING","fBodyAccMag-mean()",-0.672091456804878
10,"WALKING","fBodyAccMag-std()",-0.743056354853659
10,"WALKING","fBodyAccMag-meanFreq()",0.0746413842682927
10,"WALKING","fBodyBodyAccJerkMag-mean()",-0.688586976292683
10,"WALKING","fBodyBodyAccJerkMag-std()",-0.705834292292683
10,"WALKING","fBodyBodyAccJerkMag-meanFreq()",0.220329805658537
10,"WALKING","fBodyBodyGyroMag-mean()",-0.753485687341463
10,"WALKING","fBodyBodyGyroMag-std()",-0.727664590536585
10,"WALKING","fBodyBodyGyroMag-meanFreq()",-0.086822459987561
10,"WALKING","fBodyBodyGyroJerkMag-mean()",-0.834078104878049
10,"WALKING","fBodyBodyGyroJerkMag-std()",-0.847334033170732
10,"WALKING","fBodyBodyGyroJerkMag-meanFreq()",0.153763435873171
10,"WALKING","angle(tBodyAccMean,gravity)",0.0579564163121951
10,"WALKING","angle(tBodyAccJerkMean),gravityMean)",0.0575827380414634
10,"WALKING","angle(tBodyGyroMean,gravityMean)",0.105303032204878
10,"WALKING","angle(tBodyGyroJerkMean,gravityMean)",0.0165095787073171
10,"WALKING","angle(X,gravityMean)",-0.346680090487805
10,"WALKING","angle(Y,gravityMean)",0.0169212244390244
